3.681082243925306e9,10816
3.681082244925182e9,10236
3.6810822459250574e9,10716
3.681082246924933e9,11597
3.6810822479248085e9,9564
3.6810822489246845e9,10368
3.68108224992456e9,11109
3.6810822509244356e9,11533
3.681082251924311e9,10436
3.681082252924187e9,10932
3.6810822539240627e9,11484
3.6810822549239383e9,10433
3.681082255923814e9,10991
3.68108225692369e9,11549
3.6810822579235654e9,11135
3.681082258923441e9,11003
3.6810822599233165e9,11922
3.6810822609231925e9,10825
3.681082261923068e9,10189
3.6810822629229436e9,10917
3.681082263922819e9,10573
3.6810822649226947e9,11532
3.6810822659225707e9,10890
3.6810822669224463e9,10034
3.681082267922322e9,10400
3.6810822689221973e9,10440
3.6810822699220734e9,10866
3.681082270921949e9,10939
3.6810822719218245e9,10912
3.6810822729217e9,10177
3.681082273921576e9,11050
3.6810822749214516e9,10639
3.681082275921327e9,11571
3.6810822769212027e9,10180
3.6810822779210787e9,10475
3.681082278920954e9,10653
3.68108227992083e9,10594
3.6810822809207053e9,11352
3.6810822819205813e9,11135
3.681082282920457e9,10706
3.6810822839203324e9,10821
3.681082284920208e9,11169
3.681082285920084e9,11242
3.6810822869199595e9,10946
3.681082287919835e9,11394
3.6810822889197106e9,12086
3.6810822899195867e9,11586
3.681082290919462e9,11265
3.6810822919193377e9,12243
3.6810822929192133e9,9452
3.681082293919089e9,11193
3.681082294918965e9,10978
3.6810822959188404e9,9944
3.681082296918716e9,11897
3.6810822979185915e9,10600
3.6810822989184675e9,11058
3.681082299918343e9,10899
3.6810823009182186e9,10177
3.681082301918094e9,11408
3.68108230291797e9,11616
3.6810823039178457e9,11522
3.6810823049177213e9,9880
3.681082305917597e9,10618
3.681082306917473e9,9966
3.6810823079173484e9,11023
3.681082308917224e9,9733
3.6810823099170995e9,12392
3.6810823109169755e9,11078
3.681082311916851e9,11068
3.6810823129167266e9,10884
3.681082313916602e9,11065
3.681082314916478e9,10309
3.6810823159163537e9,10663
3.6810823169162292e9,12246
3.681082317916105e9,12078
3.681082318915981e9,12799
3.6810823199158564e9,11782
3.681082320915732e9,11673
3.6810823219156075e9,10743
3.681082322915483e9,11439
3.681082323915359e9,10555
3.6810823249152346e9,10761
3.68108232591511e9,10993
3.6810823269149857e9,11097
3.6810823279148617e9,11335
3.681082328914737e9,9852
3.681082329914613e9,11062
3.6810823309144883e9,10091
3.6810823319143643e9,11025
3.68108233291424e9,10423
3.6810823339141154e9,10489
3.681082334913991e9,10816
3.681082335913867e9,10811
3.6810823369137425e9,10213
3.681082337913618e9,11351
3.6810823389134936e9,11138
3.6810823399133697e9,11406
3.681082340913245e9,11403
3.6810823419131207e9,11513
3.6810823429129963e9,10172
3.6810823439128723e9,10393
3.681082344912748e9,9689
3.6810823459126234e9,10605
3.681082346912499e9,10766
3.6810823479123745e9,11082
3.6810823489122505e9,11202
3.681082349912126e9,9981
3.6810823509120016e9,12352
3.681082351911877e9,11596
3.681082352911753e9,11606
3.6810823539116287e9,10704
3.6810823549115043e9,11347
3.68108235591138e9,10622
3.681082356911256e9,9665
3.6810823579111314e9,10772
3.681082358911007e9,10511
3.6810823599108825e9,10955
3.6810823609107585e9,10396
3.681082361910634e9,10885
3.6810823629105096e9,10504
3.681082363910385e9,10948
3.681082364910261e9,9351
3.6810823659101367e9,11123
3.6810823669100122e9,11744
3.681082367909888e9,10781
3.681082368909764e9,11991
3.6810823699096394e9,12007
3.681082370909515e9,10509
3.6810823719093904e9,11472
3.6810823729092665e9,11738
3.681082373909142e9,10835
3.6810823749090176e9,11077
3.681082375908893e9,10602
3.6810823769087687e9,11275
3.6810823779086447e9,10379
3.68108237890852e9,10714
3.681082379908396e9,11434
3.6810823809082713e9,10911
3.6810823819081473e9,10615
3.681082382908023e9,10350
3.6810823839078984e9,12099
3.681082384907774e9,10867
3.68108238590765e9,10318
3.6810823869075255e9,11198
3.681082387907401e9,10855
3.6810823889072766e9,10911
3.6810823899071527e9,10304
3.681082390907028e9,11622
3.6810823919069037e9,11120
3.6810823929067793e9,10636
3.6810823939066553e9,11899
3.681082394906531e9,11613
3.6810823959064064e9,11579
3.681082396906282e9,10466
3.681082397906158e9,9827
3.6810823989060335e9,10603
3.681082399905909e9,10818
3.6810824009057846e9,10733
3.6810824019056606e9,10066
3.681082402905536e9,10466
3.6810824039054117e9,10699
3.6810824049052873e9,10313
3.681082405905163e9,11278
3.681082406905039e9,10488
3.6810824079049144e9,10568
3.68108240890479e9,10083
3.6810824099046655e9,11642
3.6810824109045415e9,9780
3.681082411904417e9,10187
3.6810824129042926e9,11080
3.681082413904168e9,11560
3.681082414904044e9,12061
3.6810824159039197e9,10581
3.6810824169037952e9,12169
3.681082417903671e9,10712
3.681082418903547e9,10880
3.6810824199034224e9,10918
3.681082420903298e9,11122
3.6810824219031734e9,11299
3.6810824229030495e9,11296
3.681082423902925e9,10186
3.6810824249028006e9,9823
3.681082425902676e9,10297
3.681082426902552e9,10713
3.6810824279024277e9,10774
3.681082428902303e9,10735
3.681082429902179e9,11574
3.681082430902055e9,10969
3.6810824319019303e9,11020
3.681082432901806e9,10965
3.6810824339016814e9,10158
3.681082434901557e9,10923
3.681082435901433e9,11414
3.6810824369013085e9,9411
3.681082437901184e9,9343
3.6810824389010596e9,11545
3.6810824399009356e9,10318
3.681082440900811e9,10016
3.6810824419006867e9,10774
3.6810824429005623e9,11011
3.6810824439004383e9,11304
3.681082444900314e9,11422
3.6810824459001894e9,11003
3.681082446900065e9,10435
3.681082447899941e9,9633
3.6810824488998165e9,10865
3.681082449899692e9,10425
3.6810824508995676e9,12976
3.6810824518994436e9,11250
3.681082452899319e9,11231
3.6810824538991947e9,12046
3.6810824548990703e9,10061
3.6810824558989463e9,10586
3.681082456898822e9,11259
3.6810824578986974e9,11453
3.681082458898573e9,10965
3.681082459898449e9,10957
3.6810824608983245e9,10007
3.6810824618982e9,10781
3.6810824628980756e9,11000
3.681082463897951e9,10969
3.681082464897827e9,9799
3.6810824658977027e9,10925
3.6810824668975782e9,11412
3.681082467897454e9,10915
3.68108246889733e9,10247
3.6810824698972054e9,10496
3.681082470897081e9,11018
3.6810824718969564e9,11568
3.6810824728968325e9,10951
3.681082473896708e9,10947
3.6810824748965836e9,11189
3.681082475896459e9,9814
3.681082476896335e9,10118
3.6810824778962107e9,11188
3.681082478896086e9,12655
3.6810824798959618e9,10692
3.681082480895838e9,10301
3.6810824818957133e9,10770
3.681082482895589e9,11570
3.6810824838954644e9,10688
3.6810824848953404e9,10168
3.681082485895216e9,11725
3.6810824868950915e9,10539
3.681082487894967e9,10604
3.681082488894843e9,11288
3.6810824898947186e9,11740
3.681082490894594e9,10759
3.6810824918944697e9,11299
3.6810824928943453e9,12016
3.6810824938942213e9,11535
3.681082494894097e9,11039
3.6810824958939724e9,10363
3.681082496893848e9,9751
3.681082497893724e9,11568
3.6810824988935995e9,10700
3.681082499893475e9,11570
3.6810825008933506e9,11558
3.6810825018932266e9,11462
3.681082502893102e9,11930
3.6810825038929777e9,10335
3.6810825048928533e9,10408
3.6810825058927293e9,10668
3.681082506892605e9,10432
3.6810825078924804e9,11648
3.681082508892356e9,10676
3.681082509892232e9,11275
3.6810825108921075e9,12208
3.681082511891983e9,10338
3.6810825128918586e9,9355
3.6810825138917346e9,11653
3.68108251489161e9,10980
3.6810825158914857e9,12082
3.681082516891361e9,11321
3.6810825178912373e9,11296
3.681082518891113e9,10883
3.6810825198909883e9,10983
3.681082520890864e9,10331
3.6810825218907394e9,11540
3.6810825228906155e9,10472
3.681082523890491e9,10152
3.6810825248903666e9,9778
3.681082525890242e9,10706
3.681082526890118e9,11478
3.6810825298897448e9,10993
3.681082530889621e9,10758
3.6810825318894963e9,10475
3.681082532889372e9,11063
3.6810825338892474e9,11698
3.6810825348891234e9,10247
3.681082535888999e9,11382
3.6810825368888745e9,10095
3.68108253788875e9,11256
3.681082538888626e9,10471
3.6810825398885016e9,10959
3.681082540888377e9,10088
3.6810825468876314e9,10778
3.681082547887507e9,11412
3.6810825488873825e9,11404
3.681082549887258e9,11651
3.6810825508871336e9,11130
3.6810825518870096e9,11601
3.681082552886885e9,10905
3.6810825538867607e9,10958
3.6810825548866363e9,10412
3.6810825558865123e9,11171
3.681082556886388e9,10460
3.6810825578862634e9,12449
3.681082558886139e9,12646
3.681082559886015e9,10693
3.6810825608858905e9,10162
3.681082561885766e9,9991
3.6810825628856416e9,11111
3.6810825638855176e9,10630
3.681082564885393e9,10127
3.6810825658852687e9,11110
3.681082566885144e9,11266
3.6810825678850203e9,11277
3.681082568884896e9,10195
3.6810825698847713e9,10863
3.681082570884647e9,10309
3.681082571884523e9,9918
3.6810825728843985e9,11917
3.6810825748841496e9,11348
3.6810825758840256e9,10138
3.681082576883901e9,9912
3.6810825778837767e9,11908
3.681082578883652e9,10210
3.6810825798835278e9,10370
3.681082580883404e9,11433
3.6810825818832793e9,10188
3.681082582883155e9,11077
3.6810825838830304e9,10276
3.6810825848829064e9,10530
3.681082585882782e9,11004
3.6810825868826575e9,10093
3.681082587882533e9,10745
3.681082588882409e9,9883
3.6810825898822846e9,11934
3.68108259088216e9,12123
3.6810825918820357e9,10941
3.6810825928819118e9,11408
3.6810825938817873e9,11253
3.681082594881663e9,10457
3.6810825958815384e9,9733
3.6810825968814144e9,10537
3.68108259788129e9,11759
3.6810825988811655e9,10536
3.681082599881041e9,10843
3.681082600880917e9,10613
3.6810826018807926e9,11796
3.681082602880668e9,11249
3.6810826038805437e9,11669
3.6810826048804193e9,10150
3.6810826058802953e9,11414
3.681082606880171e9,12392
3.6810826078800464e9,10914
3.681082608879922e9,10338
3.681082609879798e9,10879
3.6810826108796735e9,12063
3.681082611879549e9,10448
3.6810826128794246e9,10834
3.6810826138793006e9,11649
3.681082614879176e9,11535
3.6810826158790517e9,10701
3.681082616878927e9,10884
3.6810826178788033e9,10816
3.681082618878679e9,11244
3.6810826198785543e9,9841
3.68108262087843e9,10649
3.681082621878306e9,11602
3.6810826228781815e9,10723
3.681082623878057e9,11219
3.6810826248779325e9,10846
3.6810826258778086e9,10926
3.681082626877684e9,10793
3.6810826278775597e9,11539
3.681082628877435e9,11138
3.681082629877311e9,11887
3.681082630877187e9,9616
3.6810826318770623e9,10373
3.681082632876938e9,10003
3.6810826338768134e9,10898
3.6810826348766894e9,10502
3.681082635876565e9,11401
3.6810826368764405e9,9881
3.681082637876316e9,10897
3.681082638876192e9,11132
3.6810826398760676e9,10265
3.681082640875943e9,11240
3.6810826418758187e9,10142
3.6810826428756948e9,11848
3.6810826438755703e9,11410
3.681082644875446e9,11130
3.6810826458753214e9,12859
3.6810826468751974e9,10444
3.681082647875073e9,10904
3.6810826488749485e9,11976
3.681082649874824e9,9725
3.6810826508747e9,11896
3.6810826518745756e9,10689
3.681082652874451e9,11473
3.6810826538743267e9,10824
3.6810826548742027e9,12307
3.6810826558740783e9,10956
3.681082656873954e9,9506
3.6810826578738294e9,11148
3.6810826588737054e9,11363
3.681082659873581e9,10568
3.6810826608734565e9,10871
3.681082661873332e9,10967
3.6810826628732076e9,11967
3.6810826638730836e9,10926
3.681082664872959e9,10632
3.6810826658728347e9,10452
3.68108266687271e9,11371
3.6810826678725863e9,11056
3.681082668872462e9,11081
3.6810826698723373e9,11626
3.681082670872213e9,12637
3.681082671872089e9,11729
3.6810826728719645e9,9744
3.68108267387184e9,10766
3.6810826748717155e9,10994
3.6810826758715916e9,10854
3.681082676871467e9,10344
3.6810826778713427e9,11371
3.681082678871218e9,10622
3.681082679871094e9,11783
3.68108268087097e9,9920
3.6810826818708453e9,10207
3.681082682870721e9,11849
3.681082683870597e9,9917
3.6810826848704724e9,11148
3.681082685870348e9,11355
3.6810826868702235e9,10926
3.6810826878700995e9,10314
3.681082688869975e9,10067
3.6810826898698506e9,10572
3.681082690869726e9,10928
3.6810826918696017e9,11116
3.6810826928694777e9,10342
3.6810826938693533e9,11165
3.681082694869229e9,12248
3.6810826958691044e9,10625
3.6810826968689804e9,10069
3.681082697868856e9,11608
3.6810826988687315e9,12224
3.681082699868607e9,10629
3.681082700868483e9,9898
3.6810827018683586e9,11601
3.681082702868234e9,11732
3.6810827038681097e9,10507
3.6810827048679857e9,9830
3.6810827058678613e9,10447
3.681082706867737e9,10439
3.6810827078676124e9,11229
3.6810827088674884e9,10599
3.681082709867364e9,11017
3.6810827108672395e9,10666
3.681082711867115e9,10227
3.681082712866991e9,10158
3.6810827138668666e9,10849
3.681082714866742e9,11229
3.6810827158666177e9,10822
3.6810827168664937e9,11401
3.6810827178663692e9,10381
3.681082718866245e9,10633
3.6810827198661203e9,9469
3.681082720865996e9,10290
3.681082721865872e9,11064
3.6810827228657475e9,11288
3.681082723865623e9,10934
3.6810827248654985e9,11235
3.6810827258653746e9,10452
3.68108272686525e9,10802
3.6810827278651257e9,11193
3.681082728865001e9,10207
3.681082729864877e9,10956
3.681082730864753e9,11120
3.6810827318646283e9,10583
3.681082732864504e9,10134
3.68108273386438e9,12241
3.6810827348642554e9,11840
3.681082735864131e9,11760
3.6810827368640065e9,10497
3.6810827378638825e9,11099
3.681082738863758e9,12452
3.6810827398636336e9,10386
3.681082740863509e9,11871
3.681082741863385e9,10763
3.6810827428632607e9,11693
3.6810827438631363e9,10678
3.681082744863012e9,9576
3.681082745862888e9,10172
3.6810827468627634e9,10738
3.681082747862639e9,10511
3.6810827488625145e9,10329
3.68108274986239e9,11512
3.681082750862266e9,12118
3.6810827518621416e9,11880
3.681082752862017e9,10466
3.6810827538618927e9,11275
3.6810827548617687e9,11019
3.6810827558616443e9,10980
3.68108275686152e9,10478
3.6810827578613954e9,11493
3.6810827588612714e9,10950
3.681082759861147e9,10687
3.6810827608610225e9,10557
3.681082761860898e9,11691
3.681082762860774e9,10517
3.6810827638606496e9,11033
3.681082764860525e9,11243
3.6810827658604007e9,10263
3.6810827668602767e9,10558
3.6810827678601522e9,10968
3.681082768860028e9,11749
3.6810827698599033e9,12359
3.6810827708597794e9,11819
3.681082771859655e9,11031
3.6810827728595304e9,10856
3.681082773859406e9,13373
3.681082774859282e9,11012
3.6810827758591576e9,10634
3.681082776859033e9,10689
3.6810827778589087e9,11244
3.681082778858784e9,10809
3.68108277985866e9,11217
3.681082780858536e9,10328
3.6810827818584113e9,11139
3.681082782858287e9,12228
3.681082783858163e9,11102
3.6810827848580384e9,11083
3.681082785857914e9,11296
3.6810827868577895e9,11315
3.6810827878576655e9,11549
3.681082788857541e9,11035
3.6810827898574166e9,10302
3.681082790857292e9,11448
3.681082791857168e9,10239
3.6810827928570437e9,10378
3.6810827938569193e9,11394
3.681082794856795e9,11344
3.681082795856671e9,10457
3.6810827968565464e9,11111
3.681082797856422e9,10866
3.6810827988562975e9,13367
3.6810827998561735e9,11568
3.681082800856049e9,9893
3.6810828018559246e9,10782
3.6810828028558e9,11234
3.681082803855676e9,11622
3.6810828048555517e9,10564
3.6810828058554273e9,11631
3.681082806855303e9,12129
3.6810828078551784e9,10509
3.6810828088550544e9,10901
3.68108280985493e9,12363
3.6810828108548055e9,12100
3.681082811854681e9,11382
3.681082812854557e9,10776
3.6810828138544326e9,10633
3.681082814854308e9,10044
3.6810828158541837e9,12739
3.6810828168540597e9,9781
3.6810828178539352e9,11226
3.681082818853811e9,11115
3.6810828198536863e9,11397
3.6810828208535624e9,10303
3.681082821853438e9,10707
3.6810828228533134e9,10745
3.681082823853189e9,11544
3.681082824853065e9,10858
3.6810828258529406e9,10328
3.681082826852816e9,11453
3.6810828278526917e9,10540
3.6810828288525677e9,10564
3.681082829852443e9,10391
3.681082830852319e9,11089
3.6810828318521943e9,10733
3.68108283285207e9,11109
3.681082833851946e9,10913
3.6810828348518214e9,11087
3.681082835851697e9,11271
3.6810828368515725e9,11162
3.6810828378514485e9,11337
3.681082838851324e9,11620
3.6810828398511996e9,10872
3.681082840851075e9,10207
3.681082841850951e9,10694
3.6810828428508267e9,10738
3.6810828438507023e9,10058
3.681082844850578e9,10575
3.681082845850454e9,10683
3.6810828468503294e9,11935
3.681082847850205e9,9983
3.6810828488500805e9,9312
3.6810828498499565e9,10991
3.681082850849832e9,11162
3.6810828518497076e9,11096
3.681082852849583e9,12128
3.681082853849459e9,9928
3.6810828548493347e9,11437
3.6810828558492103e9,10573
3.681082856849086e9,9591
3.681082857848962e9,11325
3.6810828588488374e9,10759
3.681082859848713e9,11025
3.6810828608485885e9,10455
3.681082861848464e9,11563
3.68108286284834e9,11425
3.6810828638482156e9,10128
3.681082864848091e9,11456
3.6810828658479667e9,11046
3.6810828668478427e9,10076
3.6810828678477182e9,9976
3.681082868847594e9,10792
3.6810828698474693e9,11633
3.6810828708473454e9,11256
3.681082871847221e9,11029
3.6810828728470964e9,10222
3.681082873846972e9,10708
3.681082874846848e9,11449
3.6810828758467236e9,11607
3.681082876846599e9,10851
3.6810828778464746e9,10839
3.6810828788463507e9,11433
3.681082879846226e9,10841
3.6810828808461018e9,10811
3.6810828818459773e9,11590
3.6810828828458533e9,10880
3.681082883845729e9,11871
3.6810828848456044e9,9639
3.68108288584548e9,10658
3.681082886845356e9,9840
3.6810828878452315e9,11126
3.681082888845107e9,10264
3.6810828898449826e9,11194
3.681082890844858e9,12006
3.681082891844734e9,11546
3.6810828928446097e9,9729
3.6810828938444853e9,11446
3.681082894844361e9,11599
3.681082895844237e9,10509
3.6810828968441124e9,10752
3.681082897843988e9,11324
3.6810828988438635e9,11834
3.6810828998437395e9,11165
3.681082900843615e9,9164
3.6810829018434906e9,10544
3.681082902843366e9,10689
3.681082903843242e9,11028
3.6810829048431177e9,9936
3.6810829058429933e9,11588
3.681082906842869e9,10824
3.681082907842745e9,11185
3.6810829088426204e9,9360
3.681082909842496e9,10378
3.6810829108423715e9,10926
3.6810829118422475e9,10303
3.681082912842123e9,10470
3.6810829138419986e9,10592
3.681082914841874e9,11904
3.68108291584175e9,10804
3.6810829168416257e9,10540
3.681082917841501e9,10450
3.681082918841377e9,11459
3.6810829198412523e9,10487
3.6810829208411283e9,12767
3.681082921841004e9,10724
3.6810829228408794e9,11682
3.681082923840755e9,11044
3.681082924840631e9,10128
3.6810829258405066e9,11663
3.681082926840382e9,11657
3.6810829278402576e9,11362
3.6810829288401337e9,9928
3.681082929840009e9,12401
3.6810829308398848e9,10527
3.6810829318397603e9,12212
3.6810829328396363e9,11720
3.681082933839512e9,11396
3.6810829348393874e9,12202
3.681082935839263e9,10497
3.681082936839139e9,10365
3.6810829378390145e9,11531
3.68108293883889e9,11066
3.6810829398387656e9,11201
3.6810829408386416e9,11038
3.681082941838517e9,10523
3.6810829428383927e9,11683
3.6810829438382683e9,11922
3.6810829448381443e9,11119
3.68108294583802e9,10906
3.6810829468378954e9,10778
3.681082947837771e9,10704
3.6810829488376465e9,9730
3.6810829498375225e9,11248
3.681082950837398e9,12332
3.6810829518372736e9,11110
3.681082952837149e9,10609
3.681082953837025e9,10367
3.6810829548369007e9,11693
3.6810829558367763e9,10853
3.681082956836652e9,10043
3.681082957836528e9,10362
3.6810829588364034e9,11855
3.681082959836279e9,11634
3.6810829608361545e9,11556
3.6810829618360305e9,10253
3.681082962835906e9,11599
3.6810829638357816e9,11152
3.681082964835657e9,10644
3.681082965835533e9,10705
3.6810829668354087e9,10248
3.681082967835284e9,11148
3.68108296883516e9,9730
3.681082969835036e9,11499
3.6810829708349113e9,10505
3.681082971834787e9,10624
3.6810829728346624e9,11416
3.6810829738345385e9,10626
3.681082974834414e9,10753
3.6810829758342896e9,10515
3.681082976834165e9,9789
3.6810829778340406e9,11555
3.6810829788339167e9,10667
3.681082979833792e9,10501
3.6810829808336678e9,11121
3.6810829818335433e9,10739
3.6810829828334193e9,10795
3.681082983833295e9,11295
3.6810829848331704e9,10831
3.681082985833046e9,10976
3.681082986832922e9,10777
3.6810829878327975e9,10409
3.681082988832673e9,9687
3.6810829898325486e9,11947
3.6810829908324246e9,10219
3.6810829918323e9,13184
3.6810829928321757e9,10716
3.6810829938320513e9,11741
3.6810829948319273e9,9919
3.681082995831803e9,10822
3.6810829968316784e9,10203
3.681082997831554e9,10594
3.68108299883143e9,11176
3.6810829998313055e9,10846
3.681083000831181e9,10571
3.6810830018310566e9,11476
3.6810830028309326e9,11039
3.681083003830808e9,10229
3.6810830048306837e9,9133
3.6810830058305593e9,11846
3.681083006830435e9,11944
3.681083007830311e9,11298
3.6810830088301864e9,12542
3.681083009830062e9,10831
3.6810830108299375e9,10595
3.6810830118298135e9,10131
3.681083012829689e9,10399
3.6810830138295646e9,11807
3.68108301482944e9,10904
3.681083015829316e9,10173
3.6810830168291917e9,11050
3.681083017829067e9,11285
3.681083018828943e9,11711
3.681083019828819e9,10901
3.6810830208286943e9,11269
3.68108302182857e9,11637
3.6810830228284454e9,10902
3.6810830238283215e9,11126
3.681083024828197e9,10649
3.6810830258280725e9,11227
3.681083026827948e9,11217
3.681083027827824e9,10999
3.6810830288276997e9,10906
3.681083029827575e9,11632
3.6810830308274508e9,11088
3.681083031827327e9,11672
3.6810830328272023e9,11616
3.681083033827078e9,12838
3.6810830348269534e9,10276
3.681083035826829e9,11746
3.681083036826705e9,10484
3.6810830378265805e9,12654
3.681083038826456e9,12549
3.6810830398263316e9,11965
3.6810830408262076e9,11144
3.681083041826083e9,11282
3.6810830428259587e9,12213
3.6810830438258343e9,12852
3.6810830448257103e9,10013
3.681083045825586e9,10956
3.6810830468254614e9,10758
3.681083047825337e9,10596
3.681083048825213e9,10564
3.6810830498250885e9,12030
3.681083050824964e9,10086
3.6810830518248396e9,10803
3.6810830528247156e9,9644
3.681083053824591e9,11335
3.6810830548244667e9,12004
3.6810830558243423e9,9893
3.6810830568242183e9,9866
3.681083057824094e9,11455
3.6810830588239694e9,11412
3.681083059823845e9,11408
3.6810830608237205e9,11033
3.6810830618235965e9,10560
3.681083062823472e9,10980
3.6810830638233476e9,11638
3.681083064823223e9,9251
3.681083065823099e9,11352
3.6810830668229747e9,10447
3.68108306782285e9,11667
3.681083068822726e9,11979
3.681083069822602e9,11671
3.6810830708224773e9,11341
3.681083071822353e9,11045
3.6810830728222284e9,11091
3.6810830738221045e9,11365
3.68108307482198e9,10325
3.6810830758218555e9,11370
3.681083076821731e9,9182
3.681083077821607e9,11139
3.6810830788214827e9,10599
3.681083079821358e9,10742
3.6810830808212337e9,11276
3.68108308182111e9,11947
3.6810830828209853e9,9931
3.681083083820861e9,12617
3.6810830848207364e9,10129
3.6810830858206124e9,11678
3.681083086820488e9,11332
3.6810830878203635e9,9754
3.681083088820239e9,9874
3.6810830898201146e9,12944
3.6810830908199906e9,10718
3.681083091819866e9,10986
3.6810830928197417e9,11176
3.6810830938196173e9,10928
3.6810830948194933e9,10818
3.681083095819369e9,12380
3.6810830968192444e9,10364
3.68108309781912e9,10872
3.681083098818996e9,10661
3.6810830998188715e9,10931
3.681083100818747e9,9653
3.6810831018186226e9,11024
3.6810831028184986e9,11505
3.681083103818374e9,11513
3.6810831048182497e9,11162
3.6810831058181252e9,10988
3.6810831068180013e9,10397
3.681083107817877e9,11480
3.6810831088177524e9,9614
3.681083109817628e9,11153
3.681083110817504e9,11578
3.6810831118173795e9,11883
3.681083112817255e9,10276
3.6810831138171306e9,10828
3.6810831148170066e9,9977
3.681083115816882e9,11244
3.6810831168167577e9,10228
3.681083117816633e9,12930
3.681083118816509e9,11331
3.681083119816385e9,10897
3.6810831208162603e9,9589
3.681083121816136e9,11226
3.6810831228160114e9,10613
3.6810831238158875e9,11514
